# simulated random data file for batch processing
# timestamp: 2018-03-27 19:50:08
# KER
# _____________________________________________

"varX","varY"
0.655710167950019,0.613829092355445
0.362575376173481,0.000215473119169474
0.957145829917863,0.735153934685513
0.170794036006555,0.288684396073222
0.592693326761946,0.22733859741129
0.765177021035925,0.684399802004918
0.949751915642992,0.908759327605367
0.024047550978139,0.182107577100396
0.340445192996413,0.671557564288378
0.0195831379387528,0.167166802799329
0.158347898162901,0.284087060252205
0.95751642389223,0.538041195133701
0.186793124768883,0.114197013899684
0.320522935828194,0.250954436138272
0.161621344275773,0.110520473914221
0.837542311986908,0.648999146651477
0.928780823480338,0.62653240468353
0.961646586889401,0.961737237172201
0.130160397384316,0.556600245414302
0.401495108148083,0.387845355086029
0.893390038050711,0.183184572029859
0.367794247809798,0.665514030726627
0.307572367833927,0.746607397915795
0.527888515032828,0.533885643118992
0.738400226924568,0.335135126486421
0.521893405355513,0.579784671775997
0.873862712178379,0.264581140363589
0.15331586333923,0.807071855990216
0.878992388024926,0.745354453334585
0.95889772567898,0.325679971603677
0.685981478542089,0.213450213428587
0.746021735249087,0.0606946763582528
0.671504570636898,0.808149429503828
0.548093622317538,0.186085615539923
0.264525256352499,0.855423180619255
0.106988703133538,0.739400147926062
0.474267010344192,0.630876167444512
0.378428030293435,0.00240278150886297
0.366088550770655,0.470969119109213
0.868497957242653,0.123976220842451
0.936640828382224,0.766029997030273
0.946276501053944,0.295446330914274
0.809690767433494,0.39539534994401
0.189894343959168,0.784935105592012
0.196389507036656,0.462035603355616
0.219428462907672,0.0595720652490854
0.823563555022702,0.488380380440503
0.216134940972552,0.280236683785915
0.167525132652372,0.359940309310332
0.993436731165275,0.924146133009344
0.502195632085204,0.421580311842263
0.790861703455448,0.29367161821574
0.809565943665802,0.244192086625844
0.349400104954839,0.572984093101695
0.162676515290514,0.893597736489028
0.273842020891607,0.641927387565374
0.821233660681173,0.681631244020537
0.249216210562736,0.656324250623584
0.919395430712029,0.163083442952484
0.0931989122182131,0.35797588666901
0.13039148109965,0.709809327032417
0.542739131720737,0.75913048768416
NA,0.384811515454203
0.877137127099559,0.672627933323383
0.945375758921728,0.122659453423694
0.972963613225147,0.530207518255338
0.322468347614631,0.165575732942671
0.724213796900585,0.792354775825515
0.12223952030763,0.94611371261999
0.43683337350376,0.0425237703602761
0.236457454971969,NA
0.348234061151743,0.517025145236403
