# simulated random data file for batch processing
# timestamp: 2018-03-27 19:50:08
# KER
# _____________________________________________

"varX","varY"
0.00418729335069656,0.885531473206356
0.617088223109022,0.734583747806028
0.139714099699631,0.771874196594581
NA,0.471653915708885
0.879730976186693,0.859081418020651
0.963558624964207,0.801105453632772
0.649493067990988,0.503418708918616
0.701107154367492,0.380018033552915
0.974014617502689,0.564876364078373
0.193013843847439,0.320792934624478
0.803372289054096,0.454533455427736
NA,0.975782562978566
0.200146781979129,0.513649456901476
0.0228054085746408,0.738544265273958
0.61875147651881,NA
0.402220617514104,0.325739049585536
0.464587973896414,0.329510697629303
0.962165618781,0.936388827394694
NA,0.336137723177671
0.529632133431733,0.000919827492907643
0.485172111308202,0.21621707896702
0.594604946440086,0.913827134761959
0.33743950445205,0.473006478743628
0.224650140386075,0.0778007244225591
0.960180743131787,0.236053751315922
0.238965773954988,0.634913621935993
0.0340299338568002,0.89099401421845
0.598603198537603,0.882572438335046
0.424072778085247,0.0197920021601021
0.480839523952454,0.409333751536906
0.40709558990784,0.612967557972297
0.813328307587653,0.837438087444752
0.409562629181892,0.590548797510564
0.803894880460575,0.26964035932906
0.697708825347945,0.423138090642169
0.505542574683204,0.715804433915764
0.40840449812822,0.934408432105556
0.61733886343427,0.644236721331254
0.758988294983283,0.973819248378277
0.280472992686555,0.732203016756102
0.898003807524219,0.0159598202444613
0.994170390535146,0.0706955401692539
0.50434109591879,0.281465609325096
0.0798788880929351,0.912054815795273
0.0954546632710844,0.235618768027052
0.21117961127311,0.646307687042281
0.58194216969423,0.622208346379921
0.399568612221628,0.591379937482998
0.170159144792706,0.133848616620526
0.852125226985663,NA
0.544627931201831,0.383041228167713
0.0777400445658714,0.490232289768755
0.530311083421111,0.433684496907517
0.234790878370404,0.958365546772256
0.636773999780416,0.853445348329842
0.934631017968059,0.196747192181647
0.566066287690774,0.745393962832168
0.734531427500769,0.847182514844462
0.289605301106349,0.997804357903078
0.360416596755385,NA
0.395475541707128,0.938480703160167
0.47217526845634,0.612285861279815
0.128109011566266,0.436523904325441
0.0526933423243463,0.984386978903785
0.842934197280556,0.211816889932379
0.0770905390381813,0.796856618253514
0.655105110956356,0.338376601459458
0.398938993224874,0.762138006277382
0.056575728347525,0.823027766542509
0.812762105138972,0.187433920800686
0.456924964906648,0.290575524792075
0.421289080521092,0.578186603495851
0.028895826311782,0.526256297016516
0.98845417285338,0.617649610154331
0.545445704367012,0.575939593836665
NA,0.0354025748092681
0.0610867061186582,0.836167125497013
0.857780922437087,0.97546178009361
0.313944633118808,0.392664881655946
0.0123675507493317,0.441952999914065
0.528222894528881,NA
0.56996492552571,0.0887808369006962
0.970593189820647,0.803107775049284
0.706436885287985,0.852267920738086
0.38630323833786,0.842395273502916
0.935896795010194,0.623510349541903
0.0565543291158974,0.258745599770918
NA,NA
0.839300579158589,0.408564836950973
0.979293149895966,0.314595646690577
0.377513652900234,0.706665988778695
0.242088957456872,0.111964433221146
0.314678507158533,0.0521476287394762
0.178351298905909,0.946986387483776
0.673446860164404,0.584831749554724
0.604185537435114,0.556439059553668
NA,NA
