# simulated random data file for batch processing
# timestamp: 2018-03-27 19:50:08
# KER
# _____________________________________________

"varX","varY"
0.42213623970747,0.359832219779491
0.373686593491584,0.20353287900798
0.621978706214577,0.731477284571156
0.637396042235196,0.920415686443448
0.0518364142626524,0.400385605171323
0.115619199583307,0.709332917816937
0.554442086489871,0.897948350058869
0.986046594567597,0.701665913220495
0.259265923174098,0.758055609418079
NA,0.384391099913046
NA,0.306236364413053
0.75323446164839,0.780857598874718
0.293324317550287,0.829953834647313
0.0399756918195635,0.908282387303188
0.109714926220477,0.904722767183557
0.75506556360051,0.424645316554233
0.99591584969312,0.451644998742267
0.723125069169328,0.476716429693624
0.601935652084649,0.418316531926394
0.489238838665187,0.182576284976676
0.128006709041074,0.431388307595626
0.2933783037588,0.909864111570641
0.566490535391495,NA
0.103117458289489,0.483606586931273
0.391332150669768,0.520780707010999
0.945115084061399,0.728390456642956
0.87552080466412,0.196581341093406
0.651652933098376,0.77580053685233
0.326099446509033,0.450226574670523
0.385154629591852,0.608427579049021
0.527922892244533,0.959160867379978
0.0438382665161043,0.743088029557839
0.0694381620269269,0.381265111500397
0.659318573074415,0.802832858171314
0.324301969492808,0.716633594827726
NA,NA
0.81474668905139,NA
0.806517492281273,0.300609920639545
0.877079699421301,0.370570407481864
