# simulated random data file for batch processing
# timestamp: 2018-03-27 19:50:08
# KER
# _____________________________________________

"varX","varY"
NA,0.246138829737902
0.865723844384775,0.60853703552857
0.434197268215939,0.945974870817736
0.5134079803247,0.349157629534602
0.659981027711183,0.287745249690488
0.658848057268187,0.0931790359318256
0.583117318106815,0.143221034435555
0.598259074147791,0.528049973538145
0.628535504918545,NA
0.730650543700904,0.273234328487888
0.780977953458205,0.708917450159788
0.0998723867814988,0.0855010764207691
0.67272706492804,0.939494650112465
0.557624547975138,0.584098783088848
0.339879067614675,0.491503558820114
0.543130466481671,0.959871645085514
0.333902303595096,0.730567870661616
0.358044674154371,0.338266429491341
0.892877958947793,0.38521334528923
0.834595828317106,0.18158041452989
0.513370961183682,0.639468843583018
0.309958097524941,0.175007204292342
0.342115406412631,0.763861745828763
0.0276326949242502,0.956551723182201
NA,0.608993642497808
0.902830223552883,NA
0.0903813643381,0.151208942988887
0.963412949116901,0.687431051628664
0.943042655009776,0.95549543434754
