# simulated random data file for batch processing
# timestamp: 2018-03-28 17:50:17
# KER
# _____________________________________________

"varX","varY"
0.486711655976251,0.507714548381045
0.784907897701487,NA
0.731787452474236,0.350601262180135
0.0205838456749916,0.0478311798069626
0.869778657099232,0.215718674007803
NA,0.520220207516104
0.812049413332716,0.274844942614436
0.314314472256228,NA
0.260788010898978,NA
NA,0.92629516380839
NA,0.564530360046774
NA,0.846182079054415
NA,0.514344128780067
0.0169662714470178,NA
NA,0.592840129742399
0.249273272231221,0.23259657388553
0.32216314598918,NA
NA,NA
0.472195547772571,NA
0.0904681505635381,NA
NA,0.494498246349394
