# simulated random data file for batch processing
# timestamp: 2018-03-28 17:50:17
# KER
# _____________________________________________

"varX","varY"
NA,0.4250692082569
NA,0.275101437466219
0.388301460305229,0.588721248786896
NA,0.0399026127997786
0.613743548747152,NA
0.0111817377619445,0.0792826996184886
0.857889395905659,NA
0.308003275189549,0.416248735738918
0.763768489705399,0.049640984274447
0.903935102745891,0.847831577295437
NA,0.736589972162619
0.767339860321954,0.172293040901423
NA,NA
0.877900022314861,0.296766694867983
0.670431435806677,NA
0.415470058796927,0.0808478211984038
0.850658409995958,0.505781444255263
0.340259563177824,NA
0.291078794980422,0.648893897188827
0.295051648980007,0.527496044058353
0.966777553083375,0.315435751574114
0.589691243832931,NA
0.143692677142099,NA
0.282655847026035,NA
NA,NA
NA,0.936512507032603
NA,0.658657035790384
0.212922595208511,0.826968325302005
0.29328902461566,0.531981376698241
0.50796226831153,0.270166273228824
0.717924529220909,0.616835827706382
NA,0.163101337151602
0.402248601196334,0.890070262830704
0.717413240810856,0.935192384524271
0.0359440515749156,0.133709722198546
NA,0.666326700011268
0.591808690456674,NA
0.299805664690211,0.966460519703105
0.19901450863108,0.736807779408991
0.951986962463707,NA
NA,0.104684557765722
0.899001843528822,0.712318468140438
NA,0.664385055424646
0.657886955887079,0.786279830150306
0.300759912468493,0.199633785756305
0.59741255431436,NA
