# simulated random data file for batch processing
# timestamp: 2018-03-28 17:50:17
# KER
# _____________________________________________

"varX","varY"
0.934042504290119,0.567844570847228
0.163394856732339,0.240570343798026
NA,0.698759173974395
0.0469396649859846,0.118709554662928
0.74605784448795,0.775713945040479
0.692372910445556,0.907054891809821
0.87629226455465,0.764136151177809
0.76121155382134,0.796614803606644
0.738393827108666,0.613429554738104
0.470992902293801,NA
0.136316244257614,0.299917356576771
0.729569785762578,0.96410048706457
0.952504786662757,0.975082317600027
0.457780971657485,0.257503506960347
0.958571437979117,NA
0.751053357031196,0.584338081302121
0.198755074525252,NA
0.829838964389637,0.360038921935484
0.356753884116188,0.727199899731204
NA,NA
NA,0.600986402016133
0.321226555388421,0.344067521393299
0.754923135973513,0.758087932365015
0.412099473178387,0.998463442316279
0.0505835474468768,0.796388886636123
NA,0.242345178034157
0.384188329568133,0.757283545797691
0.989753055851907,0.992606091080233
0.25063782883808,0.662352030398324
0.0751064058858901,0.805711003718898
0.954838836565614,0.687186251627281
0.333014231640846,0.0580145176500082
0.0293344494421035,0.458735658787191
0.151772878598422,0.729108690051362
0.0401781536638737,NA
NA,0.812100826064125
0.655615026364103,0.124434584286064
NA,0.597070035524666
NA,0.617991397855803
0.0807582589332014,NA
0.388081505196169,0.577315680216998
0.631947903661057,0.792984679341316
0.756884985137731,0.537578640971333
0.996280970051885,NA
