# simulated random data file for batch processing
# timestamp: 2018-03-28 17:50:17
# KER
# _____________________________________________

"varX","varY"
0.444807714316994,0.948271371424198
0.143019741633907,0.365112355677411
NA,NA
NA,0.0265028902795166
0.6447986245621,NA
NA,0.949684092774987
0.977832484524697,0.2642544999253
NA,NA
0.404379519401118,NA
0.230054762680084,0.710765033727512
NA,NA
0.709331666119397,NA
NA,0.996865946799517
NA,0.56200798926875
NA,NA
NA,NA
0.111021031625569,0.518834602786228
0.150246050907299,0.694422330707312
NA,NA
NA,0.0639799712225795
NA,NA
0.815649405587465,NA
0.842604207573459,NA
