# simulated random data file for batch processing
# timestamp: 2018-03-28 17:50:17
# KER
# _____________________________________________

"varX","varY"
NA,NA
NA,NA
NA,0.166474711149931
0.501088028540835,0.758027427364141
0.21115973033011,NA
0.67978897318244,0.556729084812105
NA,0.872909006895497
0.719327123602852,NA
0.228742568287998,0.989915916929021
NA,0.818574028089643
0.529916375642642,0.0776902122888714
0.766347016207874,0.373783835442737
0.86428901553154,0.617753935512155
0.975538604194298,0.905898542609066
0.300142831867561,0.64364139479585
0.123399189207703,NA
