# simulated random data file for batch processing
# timestamp: 2018-03-28 17:50:17
# KER
# _____________________________________________

"varX","varY"
NA,0.797692868625745
0.896543486043811,NA
0.149679691065103,0.463288998929784
0.238365522352979,NA
0.772537395125255,0.151566247688606
0.997105740243569,NA
NA,NA
0.000531504163518548,0.748655553907156
NA,0.206253537908196
0.998847828013822,0.605272834887728
0.450593155808747,NA
0.71224043564871,0.299451226601377
NA,NA
0.850742033449933,0.524275150848553
NA,0.965997828636318
NA,NA
0.984848843188956,0.315784872509539
NA,0.493508969433606
NA,NA
NA,NA
