# simulated random data file for batch processing
# timestamp: 2018-03-28 17:50:17
# KER
# _____________________________________________

"varX","varY"
NA,NA
0.209008006146178,0.144510829355568
0.582477191695943,NA
0.61730371392332,0.203425766900182
0.458149897167459,0.0996522214263678
0.234929809113964,NA
NA,NA
0.862737858202308,NA
NA,0.460939606651664
0.153668434591964,0.0435989894904196
0.76267760223709,0.622363381320611
0.369368649087846,0.46880265395157
NA,0.299678526818752
NA,NA
0.998582912841812,0.175874945241958
0.562817476689816,NA
NA,0.25601593288593
0.223508722847328,0.129620346706361
0.758250472368672,0.928656673058867
0.601263832533732,0.789194035343826
NA,NA
NA,0.769212204962969
