# simulated random data file for batch processing
# timestamp: 2018-03-28 17:50:17
# KER
# _____________________________________________

"varX","varY"
0.417118184035644,0.0983020609710366
0.37554157525301,NA
NA,NA
NA,NA
0.814595260424539,NA
0.386351429624483,NA
0.502024946268648,0.0588114308193326
0.717375290580094,0.293623517500237
0.473950283136219,0.103350485907868
NA,0.414895452558994
0.103187292581424,NA
NA,0.331593476003036
NA,0.0355042056180537
NA,NA
NA,NA
NA,0.0919617519248277
0.460610273294151,0.745287597877905
NA,0.708280340768397
0.725786571390927,NA
NA,NA
0.589983334532008,0.317920386558399
NA,0.46857955516316
0.929843755671754,0.992796635255218
0.210372281493619,0.471178620355204
NA,0.651357330614701
0.825268437387422,NA
0.0552806181367487,0.615520070539787
NA,0.92009492078796
NA,NA
0.712439140770584,NA
0.552681632339954,0.130392537917942
0.171719398116693,NA
0.09699452156201,0.0157992574386299
NA,NA
0.639944388763979,0.932885732967407
0.978216655552387,0.890163456555456
NA,NA
