# simulated random data file for batch processing
# timestamp: 2018-03-28 17:50:17
# KER
# _____________________________________________

"varX","varY"
NA,0.891404122347012
NA,NA
0.605504476698115,0.161777133354917
0.126734964316711,0.0601465583313257
0.880988276097924,0.756151839857921
NA,0.323966984869912
0.152114286553115,0.650908370735124
0.452028866391629,0.441255067707971
0.348278089193627,0.0310709266923368
0.649837356293574,0.0983978076837957
0.135769326006994,NA
0.357496875105426,NA
0.578374687116593,0.254479066468775
0.0797967626713216,0.441616178955883
NA,0.682255116989836
0.556558757321909,0.917012630263343
0.479655243223533,0.190118383616209
NA,NA
0.317871131468564,0.207914113532752
0.424838417209685,NA
NA,NA
0.552315603243187,NA
0.788780895760283,0.172685919795185
0.017051009228453,0.115439105778933
NA,0.780703483615071
NA,0.511318343691528
0.679105289746076,0.291532401693985
NA,NA
0.149613792542368,0.768891040235758
0.813528292346746,0.394487043609843
0.320023454492912,0.807846839772537
0.439210618147627,NA
0.982086274772882,NA
NA,NA
NA,0.472526689758524
0.97019030386582,NA
0.0585989558603615,0.00114535656757653
0.359030431834981,0.117409274913371
NA,NA
0.102736816275865,0.212106946622953
0.453704798128456,0.267295400379226
0.472667511785403,0.0922308599110693
0.33556008269079,0.323494775686413
NA,NA
NA,0.850929474458098
0.434426256921142,0.331464331364259
NA,NA
