# simulated random data file for batch processing
# timestamp: 2018-03-28 17:50:17
# KER
# _____________________________________________

"varX","varY"
0.425110239768401,0.758946726797149
NA,0.555950222769752
0.106169188860804,0.245175865711644
NA,NA
NA,0.667435945942998
0.0614338151644915,0.820567889139056
0.395885655656457,0.453298468375579
NA,0.517364645609632
0.0545506505295634,NA
NA,0.403635929804295
0.387726763030514,NA
NA,0.328033880563453
0.0862786965444684,NA
0.755228112917393,NA
0.177096739877015,0.515197881264612
0.65403748722747,0.219642892247066
NA,0.997164418920875
0.733811241807416,NA
NA,0.405585746280849
NA,NA
0.985227818600833,NA
0.406026173382998,0.216309600044042
0.902513271430507,0.16014182753861
0.871579393045977,0.287782875355333
0.693949353182688,NA
NA,0.871783857699484
0.873861674452201,0.107911144616082
0.328589483629912,NA
0.558879795949906,0.113882362609729
0.767945138504729,0.825475249439478
NA,0.408434089738876
0.654126608045772,0.737023122143
0.741991475224495,0.170145582407713
0.765338268596679,0.964891744079068
NA,0.730418366612867
0.739379543112591,0.832491457462311
0.821335461689159,0.60871412511915
0.616828694939613,0.388649368193001
0.0446867574937642,0.275463694240898
NA,NA
NA,NA
0.717754947720096,0.618546150857583
0.378142655827105,NA
0.641292835585773,0.959482131060213
0.535682440269738,0.864078793209046
0.922610325738788,0.375286957481876
0.551461993716657,0.511093758279458
0.512592582497746,NA
