# simulated random data file for batch processing
# timestamp: 2018-03-28 17:50:17
# KER
# _____________________________________________

"varX","varY"
0.0739018428139389,0.692719138227403
NA,0.0464422081131488
NA,NA
0.862434964161366,NA
0.301328762900084,0.650235735578462
0.242456280859187,0.685299463802949
NA,NA
0.0907729556784034,0.852369531989098
0.956076041795313,0.922921444056556
NA,0.333403072552755
0.788554399739951,0.972438311669976
NA,NA
NA,NA
0.983135008020326,0.878288267413154
NA,0.849474653834477
0.278830033028498,0.39638494187966
0.00991949602030218,NA
0.263531721895561,NA
0.578023326117545,NA
0.676096236798912,0.740140462992713
0.108232171274722,0.168169202981517
0.158448343398049,0.807042232016101
NA,NA
0.479752866784111,0.836689648684114
NA,NA
NA,NA
NA,0.514571466948837
