# simulated random data file for batch processing
# timestamp: 2018-03-28 17:50:17
# KER
# _____________________________________________

"varX","varY"
0.666081067640334,NA
0.428129409672692,0.117334898328409
0.7357757918071,0.13634017133154
0.226604718249291,0.961313017178327
0.159077282063663,0.425734046380967
NA,0.721005905885249
0.827216563047841,NA
NA,0.97165435552597
0.30633107223548,NA
NA,0.125637037679553
0.337861007777974,0.619664128869772
0.293546328321099,NA
NA,0.353595497319475
0.400211103959009,0.804417469771579
0.601736810291186,0.124905882868916
0.0983940837904811,0.100109478458762
0.24494520155713,0.610433244844899
NA,NA
0.0365850254893303,0.262363781221211
NA,0.0454546015243977
NA,NA
0.576375634409487,0.111793374177068
0.362475674133748,0.978785310406238
0.0865489083807915,NA
NA,NA
0.920122435083613,0.99494762532413
0.908774356590584,NA
0.748767324257642,0.305267103016376
0.692228175932541,0.684837364125997
0.0192741078790277,0.251612730091438
0.337006960762665,NA
NA,0.388956624316052
0.371091932291165,0.0604217734653503
0.311942150583491,NA
NA,0.244570028269663
0.388154205167666,0.655718561261892
0.64399061514996,0.03106136363931
0.531107418937609,0.147119854576886
0.435438924469054,0.452838162891567
NA,0.17049770290032
0.0215957777108997,0.405168643221259
0.578869176097214,0.369677085662261
