# simulated random data file for batch processing
# timestamp: 2018-03-28 17:50:17
# KER
# _____________________________________________

"varX","varY"
0.523568319855258,0.449656118405983
0.646153088193387,0.671639857115224
NA,0.0084150517359376
0.543140524998307,NA
NA,NA
0.814816477708519,0.313535577617586
0.16344817308709,0.744764033937827
0.56766647961922,0.932875561295077
0.543136416235939,0.71753635792993
0.926441463176161,0.538770590675995
NA,0.384086582111195
0.936556674307212,NA
NA,0.117980911862105
0.377558098407462,0.133565582800657
0.282038969686255,0.913646289147437
0.650454484391958,0.826402629027143
0.444626566255465,0.130353890825063
0.802629478042945,0.0988773321732879
NA,0.783927380340174
0.619998127687722,0.744536515092477
0.712210734840482,NA
0.763146586716175,NA
0.307372333714738,0.271224293624982
NA,0.902119803242385
0.399982905015349,0.76678620534949
NA,0.745424057822675
0.971078872913495,0.755201313411817
0.612243667477742,0.608423112425953
0.907366575906053,0.00514793652109802
0.0840634657070041,0.227629215689376
NA,0.958079280331731
0.543993603438139,0.551850824616849
0.36721774074249,NA
0.518023832002655,NA
0.144183922093362,NA
0.0861532841809094,0.355162111576647
0.993337238673121,0.852017877856269
0.176557469880208,0.338095100363716
0.151903502177447,0.656380539061502
NA,0.922425464261323
NA,NA
0.288574637845159,NA
0.128578288247809,0.854815955506638
0.0754490641411394,0.470093042589724
0.46098788222298,0.703670601127669
NA,NA
0.888467327458784,0.40756487310864
0.976669766474515,0.0501282087061554
NA,NA
