# simulated random data file for batch processing
# timestamp: 2018-03-28 17:50:17
# KER
# _____________________________________________

"varX","varY"
0.561587976058945,0.914815132971853
0.617273583309725,0.209092494565994
0.304173037176952,0.74183738604188
0.334877837216482,0.0780692240223289
0.772446835646406,NA
NA,0.1844135990832
NA,NA
0.387531102169305,NA
0.571794858435169,0.0493265048135072
0.0257727962452918,0.913644760847092
0.680286053568125,0.109419872052968
0.0261766666080803,0.0638516482431442
NA,0.277536238543689
0.604460537666455,0.780731321778148
0.610843586968258,0.880663372343406
0.475647046696395,0.195349432295188
0.439160424284637,NA
0.198818974196911,NA
0.625296497019008,NA
0.95517099252902,0.579665706958622
0.373028526548296,0.491340776206926
0.259900181787089,0.463878996437415
0.403450302546844,0.531923766480759
0.523097467375919,NA
NA,0.834903773153201
0.0275885392911732,0.24680260871537
NA,0.55022623273544
0.185381980380043,0.0253933719359338
NA,0.432303595589474
NA,0.755306244594976
0.213758050464094,0.257977562025189
NA,NA
