# simulated random data file for batch processing
# timestamp: 2018-03-28 17:50:17
# KER
# _____________________________________________

"varX","varY"
0.090855602407828,NA
0.0423410523217171,0.400682118954137
0.473250786308199,0.986919609364122
0.320121925557032,0.106814526952803
0.229989787330851,0.534092982532457
0.733700085664168,0.693757133092731
NA,NA
0.368893860606477,NA
NA,0.573424711590633
0.871919471072033,0.600828092545271
0.976773042464629,0.809487647609785
NA,0.268750312272459
NA,0.228509216336533
0.0673814027104527,NA
NA,NA
0.590562300058082,NA
NA,0.856846028473228
0.461017902940512,0.696622802643105
NA,0.193141591502354
0.984523038845509,0.405399521579966
0.0787585694342852,0.830821631709114
NA,NA
0.39222114533186,NA
0.158129041548818,NA
NA,NA
0.113433137536049,0.184621430234984
0.769749153871089,0.391119368141517
0.898513089632615,0.397370681166649
NA,0.837787302443758
0.114036245504394,0.289206311572343
0.199460852658376,0.838782945415005
NA,NA
