# simulated random data file for batch processing
# timestamp: 2018-03-28 17:50:17
# KER
# _____________________________________________

"varX","varY"
0.19196646171622,0.554809354711324
0.733740250114352,NA
0.833636109950021,0.739715612493455
0.680536806117743,0.0651359311304986
0.470710151363164,0.575627168873325
0.238826780579984,0.946374320657924
NA,NA
0.0788576605264097,0.306465583853424
NA,0.540245422860608
NA,0.426639716606587
0.221665613586083,NA
0.0701877032406628,0.851000391878188
0.350698249880224,0.619567081797868
0.668157908832654,0.961560955736786
0.221961741801351,0.427112222881988
NA,0.463643544120714
0.67593386489898,NA
0.782205326715484,0.239390376955271
0.757861738791689,0.782549357274547
NA,0.815543696284294
0.470618481049314,0.975541990250349
0.0730515024624765,0.643211335642263
0.426518612774089,0.429814665578306
0.26081056962721,NA
0.283897347282618,0.487921501509845
