# simulated random data file for batch processing
# timestamp: 2018-03-28 17:50:17
# KER
# _____________________________________________

"varX","varY"
0.46808185428381,0.680769686819986
0.905878420220688,NA
0.0220049605704844,0.876289034727961
0.673666627844796,0.34830018831417
0.73021548637189,0.723551637493074
NA,0.259250043425709
NA,0.93464201153256
0.424485782394186,0.141432982170954
NA,0.724934036144987
0.663089951034635,NA
0.863607712788507,0.932172961067408
0.830350558273494,0.426723643438891
0.864444465842098,NA
NA,0.341269589960575
0.163174912333488,0.572443990735337
0.961344372713938,NA
0.0536430375650525,0.829845860367641
0.194710625568405,0.22503995639272
NA,0.99947835598141
0.523461710428819,NA
0.198246926767752,NA
0.514975904952735,NA
0.917502806056291,NA
0.0498649750370532,0.286931143840775
NA,0.247073644306511
0.105925442418084,0.0564750330522656
NA,0.164143435889855
0.462639752076939,0.947886684676632
0.951749720377848,0.532876720884815
NA,0.939099960029125
0.824540228815749,NA
0.189068466657773,0.127629112219438
NA,0.803554970072582
0.814373997272924,0.445320238592103
