# simulated random data file for batch processing
# timestamp: 2018-03-28 17:50:17
# KER
# _____________________________________________

"varX","varY"
0.599986498476937,0.450495965778828
0.556285637896508,0.228435242082924
0.834277086891234,0.426524290349334
0.483510504011065,NA
NA,0.398036283208057
0.343440312659368,NA
0.423334140097722,0.308359897462651
NA,NA
NA,NA
0.163631037808955,NA
NA,NA
0.769051714567468,0.578527115983889
NA,0.443269146373495
0.0391937994863838,NA
0.706920477794483,0.901739185210317
NA,0.903952884487808
NA,NA
NA,NA
0.289776244433597,NA
NA,0.473810939816758
NA,0.775791419437155
0.727725038770586,NA
NA,0.0179129024036229
0.491987653775141,0.720935027580708
NA,NA
