# simulated random data file for batch processing
# timestamp: 2018-03-28 17:50:17
# KER
# _____________________________________________

"varX","varY"
0.480640725232661,NA
0.0816468261182308,NA
0.952422230038792,0.503195146564394
0.31573871569708,0.528620150871575
NA,0.179499133722857
NA,0.89620745414868
0.0311787724494934,0.82329204166308
NA,NA
0.027375239180401,0.147588211344555
0.762316016480327,0.567977690370753
NA,0.675532228779048
0.699309596326202,0.96486460021697
0.430123916594312,0.883657733909786
0.359879579860717,NA
NA,0.494344269391149
0.238113427069038,0.526579722994938
0.480239571770653,0.909546977607533
0.0239800566341728,NA
0.772995772073045,0.829529381589964
0.273732313653454,0.674025346525013
0.331165683455765,0.671439757803455
0.886989524355158,0.155182202812284
NA,NA
0.30798313091509,0.917467887979001
0.195144242839888,0.614420120604336
0.995751820970327,0.245152097893879
NA,NA
0.435112959006801,0.340176953235641
0.943927166052163,0.0469788233749568
0.463106389157474,0.0150060763116926
