# simulated random data file for batch processing
# timestamp: 2018-03-28 17:50:17
# KER
# _____________________________________________

"varX","varY"
0.606144630815834,0.679790893569589
NA,NA
0.97965583531186,0.0851578777655959
0.186977918958291,0.883437407435849
0.0485547296702862,NA
0.0966847606468946,0.772258098702878
0.572186528937891,0.680410264991224
0.897409101715311,0.755243754014373
0.0481477184221148,NA
0.0646452393848449,0.356645231833681
0.961451644776389,NA
NA,0.520612254971638
NA,0.653215495171025
NA,0.98065780219622
0.732451249845326,NA
0.754453583387658,NA
NA,NA
NA,0.553738219896331
NA,0.751419056905434
0.592575666029006,0.596747419796884
0.879197248490527,0.844351773615927
0.511599400779232,NA
NA,0.305282253306359
0.650503046810627,NA
0.374033668776974,0.158151497598737
0.264835635898635,0.785535061033443
NA,0.77178716706112
NA,NA
0.53421289799735,0.883073272416368
0.0509807132184505,0.835305933374912
NA,NA
