# simulated random data file for batch processing
# timestamp: 2018-03-28 17:50:17
# KER
# _____________________________________________

"varX","varY"
0.31374018965289,0.00300964387133718
0.917087014531717,0.74388461606577
0.763190593803301,0.167666804976761
0.839008709182963,0.291708597214893
0.373245321912691,0.299830658826977
0.800165706546977,0.884554180083796
0.364138336852193,0.994409417966381
0.310206407215446,0.536210932070389
0.986707194708288,0.194744121050462
NA,0.688674503704533
NA,0.829257925506681
0.956158866873011,0.855617563705891
0.763001260813326,0.191743558971211
0.380853477166966,0.51255467790179
NA,NA
0.962456049630418,0.169925346970558
0.679288359358907,NA
0.653711954830214,NA
0.533657082356513,0.822020693216473
0.310109685640782,0.0072326899971813
0.892539211548865,0.502072870731354
0.724654542049393,0.949537696316838
NA,0.240136089269072
0.830367916729301,0.131351745920256
0.0646532147657126,0.78094152524136
0.292515284614637,0.144681561971083
0.895924689015374,0.512007913785055
0.380529776914045,0.446961753768846
0.289862363599241,NA
