# simulated random data file for batch processing
# timestamp: 2018-03-28 17:50:17
# KER
# _____________________________________________

"varX","varY"
NA,0.29289938788861
0.823234890820459,NA
0.506037961691618,0.885332076111808
0.919930247589946,0.586146112065762
0.479200682602823,0.0989911707583815
0.344046966172755,NA
0.230798375792801,0.414518762612715
NA,0.571183341089636
0.854374416638166,0.418946819845587
0.829985957127064,0.979194497922435
0.387079007457942,0.222768534207717
0.512099293060601,0.509956500958651
NA,0.717147144023329
0.177178942831233,0.117759469663724
0.641448949463665,0.824611456133425
NA,0.201285654911771
0.452858394943178,NA
0.74762143031694,0.973895492963493
0.653784001711756,0.840279671829194
0.359582153148949,0.596366333542392
NA,NA
NA,0.33223579544574
0.310136262560263,0.966952883638442
0.454731216654181,0.726834471803159
0.913033917080611,0.725110280327499
0.674712011124939,0.115996388252825
0.216630930546671,NA
0.357989298878238,NA
0.283646469237283,0.704077544854954
