# simulated random data file for batch processing
# timestamp: 2018-03-28 17:50:17
# KER
# _____________________________________________

"varX","varY"
0.087853082921356,0.98983817268163
0.912294413428754,0.165861238026991
0.72646939009428,NA
NA,0.407613601768389
0.171704244334251,NA
0.354628519620746,0.283889274811372
NA,NA
0.673327615251765,0.046736201737076
0.436965629924089,0.607805246952921
NA,0.399344593519345
0.343603543238714,0.18139668321237
0.228972616838291,NA
0.176360522396863,0.34871520800516
0.692533769179136,0.357691916404292
0.0600366329308599,0.563143389066681
NA,0.734393446240574
0.855989225674421,0.30345707712695
0.437592814676464,0.540689899586141
0.190527348779142,0.505651934305206
0.295385186793283,0.950083399424329
0.488580628763884,0.592448617098853
