# simulated random data file for batch processing
# timestamp: 2018-03-28 17:50:17
# KER
# _____________________________________________

"varX","varY"
0.309585948707536,NA
0.947197723202407,NA
NA,0.705164259066805
0.8735687721055,NA
0.162740139989182,0.497849663719535
0.467782192397863,0.847493482287973
0.0452301369514316,0.516219156561419
0.818838522303849,0.246817936655134
NA,0.683957332978025
0.597691745730117,0.61670536082238
0.487369821872562,0.397056756541133
NA,0.266491796821356
0.336904649622738,0.224159825826064
0.848015661351383,NA
NA,NA
0.639793141745031,NA
NA,0.356562372064218
NA,0.473683533258736
0.653804697329178,0.212645322550088
0.258410539012402,0.477270907256752
0.367329001426697,NA
0.87525543384254,0.820206047268584
NA,0.0611894202884287
