# simulated random data file for batch processing
# timestamp: 2018-03-28 17:50:17
# KER
# _____________________________________________

"varX","varY"
NA,NA
0.0739856075961143,0.0178597948979586
NA,0.420850327936932
0.242785521084443,0.791770719457418
NA,0.192013307008892
0.921135873300955,NA
0.470135143492371,0.53853209852241
0.21983205457218,0.473452826961875
0.187833105912432,0.817266772501171
0.447385244304314,0.995427638292313
0.307490298524499,NA
0.0204902426339686,0.595010074321181
NA,0.450425680726767
0.294523101300001,0.849614836741239
0.608731641899794,0.77101868041791
NA,NA
0.50915390229784,NA
NA,NA
0.921398204052821,NA
0.242586022010073,0.409368912223727
0.755895884009078,NA
0.515879955608398,0.120857890229672
0.865979342721403,0.129681911086664
0.910056363791227,0.657236877596006
NA,NA
0.327066817320883,0.409290397772565
0.49294570623897,NA
0.133004896575585,0.21809177659452
0.731545254588127,0.0139008543919772
0.967809939058498,0.523097736062482
NA,0.258981036487967
NA,NA
NA,0.808642958523706
0.460409966297448,0.90501903090626
NA,0.824870141688734
0.910159989027306,0.872272218577564
0.109770885901526,0.819712380180135
0.91503307945095,0.357996397418901
0.279900607885793,0.508507143706083
NA,NA
