# simulated random data file for batch processing
# timestamp: 2018-03-28 17:50:17
# KER
# _____________________________________________

"varX","varY"
0.623944474151358,NA
0.500482589704916,NA
NA,NA
0.600580104161054,NA
NA,0.68010773928836
0.185776187106967,NA
NA,0.475745085859671
0.967595124384388,0.653648850042373
0.462323377141729,0.782172586768866
NA,0.525733510497957
0.206049936590716,0.99208155926317
NA,NA
NA,0.267697809031233
0.710936536546797,NA
0.197058226680383,0.481780705507845
0.52721103373915,0.462733462220058
0.198115328559652,NA
NA,0.270635905908421
0.75769217335619,0.416319771204144
NA,0.0663098699878901
0.933082211762667,0.117498802021146
0.556339506059885,NA
NA,NA
0.708130428334698,NA
NA,0.325554984156042
NA,0.868422338739038
