# simulated random data file for batch processing
# timestamp: 2018-03-28 17:50:17
# KER
# _____________________________________________

"varX","varY"
NA,0.977302821585909
0.698208880377933,0.295059201307595
NA,0.244294081814587
NA,NA
NA,0.540094330674037
0.738524618092924,NA
0.193432859145105,NA
0.00301604578271508,0.217625484801829
NA,NA
0.315285597229376,0.0185806269291788
0.549642839934677,0.200558730401099
0.748495367122814,0.311064385809004
0.4411805793643,NA
0.813185458537191,0.0259312796406448
0.211621921276674,0.657133316155523
0.213446859968826,0.671677885111421
0.193196809617803,0.849506602156907
0.450870810542256,0.726167833199725
NA,NA
0.611848264699802,0.202602461678907
NA,NA
0.0277027774136513,0.306592918932438
