# simulated random data file for batch processing
# timestamp: 2018-03-28 17:50:17
# KER
# _____________________________________________

"varX","varY"
0.0425785242114216,0.943641516147181
0.12661949172616,0.528361773816869
NA,NA
0.638869772665203,NA
0.358305358793586,NA
0.776643749792129,0.10945238196291
0.647217004094273,NA
0.590606363024563,0.320902632083744
0.338819205993786,0.119834116892889
NA,NA
NA,0.711672115372494
NA,0.992218347964808
0.446295615052804,0.400887708645314
0.97636269335635,NA
0.876324884593487,0.181165665853769
0.819804683327675,0.685875787166879
NA,0.276249908842146
NA,0.312781656393781
0.665881135268137,0.292514438275248
0.107544101541862,0.0255551228765398
0.864260110305622,0.246899813879281
