# simulated random data file for batch processing
# timestamp: 2018-03-28 17:50:17
# KER
# _____________________________________________

"varX","varY"
NA,NA
0.465373029699549,0.526871618349105
NA,0.198036151006818
0.0432634116150439,0.759642484830692
0.648475313093513,0.684137681033462
0.923591977450997,NA
0.425160803599283,0.279825053643435
0.701730210101232,0.147901275660843
0.183310964377597,0.834336761618033
0.832776861963794,0.499241723446175
0.786561363143846,NA
0.863916070666164,0.00831240974366665
0.891756182769313,0.702927532838657
0.448010677238926,0.14543880126439
NA,0.29433929733932
NA,0.508952463278547
0.417805455392227,0.0593797625042498
0.588755819946527,NA
NA,0.172767358133569
0.376054948661476,NA
0.202816044678912,NA
0.823833771748468,0.510567331919447
NA,0.451493246713653
0.486866911640391,0.870854523731396
0.328900819178671,NA
0.439169614808634,0.142806006828323
NA,NA
NA,NA
0.139282997930422,0.735465917503461
0.697103341808543,0.96646251087077
0.190078863874078,0.976197749143466
0.725490179844201,0.313596018357202
NA,0.527581346221268
0.547450463520363,0.9789663113188
0.155573519645259,0.971738799707964
NA,0.640253870747983
0.692785136401653,0.770912443986163
0.159991494845599,NA
0.734414800768718,NA
NA,0.845024712150916
NA,0.193223096663132
0.630687468219548,NA
