# simulated random data file for batch processing
# timestamp: 2018-03-28 17:50:17
# KER
# _____________________________________________

"varX","varY"
NA,0.632290879497305
0.866537251742557,0.317868549609557
0.652738979551941,NA
NA,NA
0.390775321982801,0.863289274740964
NA,0.599013827042654
0.169481726828963,NA
NA,0.787880490766838
NA,0.00557580171152949
0.269631992327049,NA
0.928686021128669,NA
0.3444224500563,0.338004706660286
0.98822256620042,0.940023791510612
0.114410642534494,0.182381726568565
0.800460723461583,NA
0.542434609262273,0.947449437808245
0.414109132019803,NA
NA,0.132464380469173
0.0232896150555462,NA
NA,NA
0.628858411451802,NA
0.438688759459183,0.546853372594342
NA,0.260450147092342
NA,0.918789232615381
0.273715154500678,0.668826646870002
NA,0.801286534406245
