# simulated random data file for batch processing
# timestamp: 2018-03-28 17:50:17
# KER
# _____________________________________________

"varX","varY"
0.310822593513876,NA
0.108249072916806,NA
0.997334713349119,0.124411206692457
NA,NA
0.692507623229176,0.443487275158986
0.903861953411251,0.965846345992759
0.689469637116417,NA
0.616954666096717,0.438837439287454
NA,0.237248684978113
0.1200297025498,0.089683476369828
NA,NA
0.219944939948618,NA
0.519227331969887,NA
NA,0.157559742219746
0.352024630177766,0.599795925663784
0.48787023476325,0.489912626333535
NA,NA
NA,0.62404937366955
NA,0.569487034343183
0.0145066871773452,NA
0.872407629387453,0.130803763400763
NA,0.0912988663185388
NA,0.618128777714446
NA,NA
NA,0.900597327621654
0.540964131709188,NA
NA,0.835339740617201
0.555962071521208,NA
0.627517801709473,0.501582712866366
0.370385794900358,0.227545366389677
0.0171991467941552,0.9589004276786
NA,0.897929838625714
0.872902601025999,NA
0.624723595334217,0.420081650605425
0.657637446420267,0.769707879517227
