# simulated random data file for batch processing
# timestamp: 2018-03-28 17:50:17
# KER
# _____________________________________________

"varX","varY"
0.997232819441706,NA
0.967482122592628,0.75246640574187
0.267723428551108,0.879711090121418
0.522837352007627,NA
NA,0.59471133700572
NA,0.169631619239226
0.325648449128494,0.695269429590553
0.928487133234739,0.953948847949505
0.974568029399961,0.352304107509553
0.736662223702297,0.00987832807004452
NA,0.546683478169143
0.286183854565024,0.246185179566965
0.133103936910629,0.258350308518857
0.333037533564493,0.546976255252957
0.240112408995628,0.0449684041086584
0.971995963016525,0.508607120485976
0.698263891274109,0.621618130244315
0.811461330857128,NA
0.83935396745801,0.416016021743417
NA,NA
0.0706291226670146,NA
0.569032374070957,0.802377107553184
NA,0.27053530770354
0.0936848102137446,0.218022648710757
0.266047260956839,NA
0.734026257414371,0.17080427496694
0.72428297623992,0.17156918765977
NA,0.124014381086454
0.162478115176782,NA
0.570228164549917,NA
0.616731978021562,0.900730389868841
NA,0.86163299321197
0.538941007805988,0.891448681475595
0.481713646091521,NA
0.708293520146981,0.213469804730266
0.842460503801703,NA
NA,0.228518491378054
NA,0.136972381034866
NA,0.702978922287002
0.416134579805657,0.703529888065532
