# simulated random data file for batch processing
# timestamp: 2018-03-28 17:50:17
# KER
# _____________________________________________

"varX","varY"
NA,0.633011446800083
0.387710712151602,0.239050079835579
0.988725271541625,0.973149854224175
0.167824692558497,0.318495798390359
NA,0.175825155572966
NA,NA
NA,NA
NA,NA
NA,NA
0.584913572529331,NA
NA,0.826553869526833
0.0375345479696989,NA
0.43063602806069,0.93116878438741
0.423054086975753,0.918069607112557
NA,0.191438383189961
0.644436844391748,0.017592019867152
NA,0.256753276567906
0.901092511601746,NA
0.470211419276893,0.452417356427759
0.206691388273612,NA
0.541326346341521,NA
NA,NA
NA,0.894626605557278
0.185397421242669,NA
0.748510417994112,0.127623954089358
