# simulated random data file for batch processing
# timestamp: 2018-03-28 17:50:17
# KER
# _____________________________________________

"varX","varY"
0.07215784676373,0.514918445143849
0.0599771426059306,0.486881006043404
0.724067196249962,0.62327989609912
0.449220265028998,0.683063525008038
0.837476890766993,0.566778862616047
0.049736354034394,0.864371714182198
0.448805289808661,0.962434396380559
0.263209260534495,NA
NA,0.865230522118509
0.878548238659278,0.58331359946169
NA,NA
0.0419053735677153,0.694471498019993
0.810484580462798,0.537025383673608
0.25422921590507,0.883601756999269
NA,0.001711007906124
0.726208322681487,NA
0.641599164577201,0.970872464356944
0.557004895759746,0.404634740203619
0.739892628276721,0.716661098180339
0.964468282880262,0.688677511643618
0.216317211044952,NA
0.428874668199569,0.764107180992141
0.824648407055065,0.331073585432023
0.375506406882778,0.78400842892006
0.921060262480751,0.939439495094121
0.923214294947684,NA
0.56973062036559,0.635595917934552
0.590892444131896,0.768896139226854
0.271184744313359,0.478171600494534
NA,0.20108630345203
NA,0.474471991416067
0.624103958718479,0.243733519921079
0.0110581726767123,0.70587202324532
0.136354786576703,0.645298389717937
0.238764052046463,0.642793079605326
0.10433832090348,0.494810593314469
