# simulated random data file for batch processing
# timestamp: 2018-03-28 17:50:17
# KER
# _____________________________________________

"varX","varY"
NA,NA
0.535487967543304,NA
0.364640903426334,0.452113954117522
NA,0.105084066279233
0.338089977158234,0.00733861024491489
0.275452297879383,NA
0.98796103685163,NA
0.50543629261665,0.339545685565099
NA,0.864166201092303
0.870799817144871,NA
0.760821010451764,0.523894450860098
0.461338924244046,0.860343245556578
NA,0.00251870322972536
0.552086070645601,0.142399793490767
0.482399550266564,0.544580464717001
0.493983759079129,0.16744292830117
0.305849414784461,0.367743194103241
NA,0.186600357294083
0.163163788849488,0.672814338468015
NA,0.80028847255744
0.0810498555656523,0.792288469616324
0.530337941134349,NA
0.20735570602119,0.659216225612909
NA,NA
0.870726321358234,NA
0.162021089810878,0.380224704742432
NA,0.231849338160828
NA,0.332101996522397
0.311649643350393,0.904283591546118
0.137654903810471,0.259703617775813
NA,0.860756755340844
0.604661183897406,0.851473504444584
0.820247277850285,0.931516725802794
0.310663064476103,NA
0.123696672264487,0.132320281118155
0.859034709166735,0.475477872183546
0.294603689806536,NA
0.781490384135395,0.274705942254514
0.971535524819046,NA
0.222849367884919,0.0537214260548353
NA,0.244271859759465
0.261875871336088,0.125402407487854
0.378903184784576,0.158702639164403
0.388298236066476,0.612957182573155
0.752035530749708,0.265509328339249
0.941071053734049,0.741894804406911
0.797427432145923,0.841938917757943
0.14466788736172,0.196058142231777
0.303686721017584,0.996867696521804
