# simulated random data file for batch processing
# timestamp: 2018-03-28 17:50:17
# KER
# _____________________________________________

"varX","varY"
NA,0.686994582414627
NA,NA
0.0745241774711758,NA
0.560876128729433,0.587227820884436
0.473579095443711,0.339115780312568
0.39123381767422,0.461121944943443
0.410833323607221,NA
0.806724040303379,0.139274634420872
NA,0.166663328185678
0.157467448385432,0.227536924881861
0.433565286220983,NA
0.202477239537984,0.743402450345457
0.638756132917479,0.565148037625477
0.973463581874967,0.951187683036551
0.59317510179244,NA
NA,NA
NA,0.743427562294528
NA,0.292697569588199
0.100819493178278,0.99362514493987
0.0864831123035401,0.501310754567385
0.442541923373938,0.174452641280368
0.574587971903384,0.197801314527169
NA,0.470940547762439
0.330309128388762,NA
0.964360505342484,NA
0.77575639472343,0.165300731547177
0.838277403032407,0.131605690112337
NA,NA
0.022943238960579,0.210013401694596
NA,0.991045207483694
0.997199506964535,0.260249502025545
NA,NA
NA,NA
